homeTeam,awayTeam
"{'id': 22, 'placeName': {'default': 'Edmonton'}, 'abbrev': 'EDM', 'logo': 'https://assets.nhle.com/logos/nhl/svg/EDM_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg', 'homeSplitSquad': False, 'airlineLink': 'https://www.aircanada.com/ca/en/aco/home.html', 'airlineDesc': 'AIR CANADA FLIGHTS', 'hotelLink': 'https://edmontonsbesthotels.com/hoteldeals?utm_source&#x3D;referral&amp;utm_medium&#x3D;social_media&amp;utm_campaign&#x3D;explore_edmonton_Q42022&amp;utm_content&#x3D;content_creator', 'hotelDesc': 'HOTEL DEALS IN EDMONTON', 'score': 8}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 2}"
"{'id': 23, 'placeName': {'default': 'Vancouver'}, 'abbrev': 'VAN', 'logo': 'https://assets.nhle.com/logos/nhl/svg/VAN_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 1}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 4}","{'id': 15, 'placeName': {'default': 'Washington'}, 'abbrev': 'WSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WSH_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg', 'awaySplitSquad': False, 'hotelLink': 'https://www.hilton.com/en/?WT.mc_id&#x3D;zJWDM0US1MB2OLQ3LocalPartner4DM_Sports_Jun5Coop_Monumental_Capitals_Schedule6MULTIBR7NEHub8i85545', 'hotelDesc': 'Stay With Hilton', 'score': 5}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 4}","{'id': 21, 'placeName': {'default': 'Colorado'}, 'abbrev': 'COL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/COL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/COL_dark.svg', 'awaySplitSquad': False, 'score': 3}"
"{'id': 21, 'placeName': {'default': 'Colorado'}, 'abbrev': 'COL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/COL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/COL_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 2}"
"{'id': 16, 'placeName': {'default': 'Chicago'}, 'abbrev': 'CHI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CHI_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg', 'homeSplitSquad': False, 'score': 1}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 0}"
"{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://www.marriott.com/en-us/hotels/snawa-the-westin-anaheim-resort/overview/', 'hotelDesc': 'Book Westin Anaheim', 'score': 2}","{'id': 52, 'placeName': {'default': 'Winnipeg'}, 'abbrev': 'WPG', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WPG_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg', 'awaySplitSquad': False, 'score': 4}"
"{'id': 2, 'placeName': {'default': 'Islanders'}, 'abbrev': 'NYI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NYI_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg', 'homeSplitSquad': False, 'score': 4}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 3}"
"{'id': 3, 'placeName': {'default': 'Rangers'}, 'abbrev': 'NYR', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NYR_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg', 'homeSplitSquad': False, 'score': 5}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 1}"
"{'id': 1, 'placeName': {'default': 'New Jersey'}, 'abbrev': 'NJD', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NJD_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg', 'homeSplitSquad': False, 'hotelLink': 'https://njdevils.hotelplanner.com/evt/AD9C2FED4290DB97D7D457C4125C3EBD', 'hotelDesc': 'Book Hotel', 'score': 1}","{'id': 24, 'placeName': {'default': 'Anaheim'}, 'abbrev': 'ANA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/ANA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg', 'awaySplitSquad': False, 'score': 5}"
